game_id,play_id,down,yards_to_go,yardline_side,yardline_number,possession_team,route_of_targeted_receiver
2023121007,1197,4,2,LV,38,MIN,CROSS
2023121007,2390,2,5,MIN,33,MIN,FLAT
2023121007,3318,2,17,MIN,49,MIN,IN
2023121007,1103,3,4,MIN,39,MIN,IN
2023121007,1247,2,8,LV,31,MIN,GO
2023121007,3622,3,3,MIN,48,MIN,FLAT
2023121007,3442,3,4,LV,19,LV,FLAT
2023121007,1277,3,8,LV,31,MIN,IN
2023121007,2321,2,10,MIN,16,MIN,HITCH
2023121007,3504,1,10,MIN,26,MIN,FLAT
2023121007,2983,2,10,LV,11,LV,FLAT
2023121007,62,1,10,LV,20,LV,HITCH
2023121007,253,1,10,MIN,42,LV,GO
2023121007,401,2,5,MIN,25,MIN,HITCH
2023121007,3760,2,17,LV,29,MIN,HITCH
2023121007,1633,2,3,LV,42,MIN,HITCH
2023121007,228,1,10,LV,46,LV,HITCH
2023121007,2885,2,15,MIN,38,MIN,HITCH
2023121007,1816,2,10,LV,36,LV,ANGLE
2023121007,1367,2,8,LV,41,LV,OUT
2023121007,1496,1,10,MIN,24,MIN,CROSS
2023121007,2564,3,2,LV,24,LV,SCREEN
2023121007,3008,3,4,LV,17,LV,HITCH
2023121007,1442,1,10,MIN,10,MIN,OUT
2023121007,3240,1,10,MIN,30,MIN,CROSS
2023121008,2904,1,10,SEA,25,SEA,CORNER
2023121008,2829,2,9,SEA,44,SF,GO
2023121008,1467,1,10,SEA,45,SEA,FLAT
2023121008,3286,3,7,SF,44,SF,HITCH
2023121008,1977,3,10,SEA,31,SEA,HITCH
2023121008,2436,1,10,SEA,30,SF,POST
2023121008,1358,2,18,SF,39,SF,ANGLE
2023121008,2107,2,12,SF,41,SF,FLAT
2023121008,652,2,10,SF,8,SF,IN
2023121008,2762,1,10,SF,25,SF,OUT
2023121008,2503,2,9,SEA,17,SF,FLAT
2023121008,2953,2,4,SF,44,SF,CROSS
2023121008,3381,1,10,SEA,44,SEA,OUT
2023121008,2690,1,10,SF,25,SEA,HITCH
2023121008,1134,2,8,SEA,39,SEA,CROSS
2023121008,459,3,8,SF,27,SF,IN
2023121008,2655,1,10,SEA,49,SEA,GO
2023121008,174,1,10,SEA,35,SEA,GO
2023121008,204,2,10,SEA,35,SEA,HITCH
2023121008,1770,3,8,SEA,45,SF,IN
2023121008,2278,3,8,SEA,15,SEA,CROSS
2023121008,3520,2,9,SF,44,SEA,OUT
2023121008,1738,2,13,,50,SF,HITCH
2023121008,1442,1,10,SEA,25,SEA,OUT
2023121008,1071,1,10,SEA,48,SF,HITCH
2023121008,3356,1,10,SEA,32,SEA,SLANT
2023121008,3206,3,11,SF,29,SF,SLANT
2023121008,1517,3,6,SEA,49,SEA,FLAT
2023121008,2082,1,20,SF,33,SF,SLANT
2023121008,3659,3,7,SF,32,SF,CORNER
2023121008,826,2,14,SF,18,SEA,FLAT
2023121008,1237,3,9,SEA,48,SEA,CROSS
2023121008,3074,2,6,SEA,39,SEA,IN
2023121008,3495,1,10,SF,45,SEA,SCREEN
2023121008,2404,1,10,SF,25,SF,IN
2023121008,326,3,6,SF,40,SEA,OUT
2023121008,1383,3,11,SF,46,SF,CROSS
2023121008,1046,2,9,SF,41,SF,SLANT
2023121008,1642,3,2,SF,23,SF,HITCH
2023121008,2528,3,6,SEA,14,SF,HITCH
2023121008,1279,1,10,SF,17,SF,SLANT
2023121008,675,3,10,SF,8,SF,ANGLE
2023121008,978,1,10,SF,15,SF,POST
2023121008,1954,2,10,SEA,31,SEA,OUT
2023121008,3027,1,19,SEA,11,SEA,POST
2023121008,356,1,10,SF,31,SEA,GO
2023121009,816,1,10,BUF,27,BUF,HITCH
2023121009,1478,2,9,BUF,8,BUF,OUT
2023121009,771,3,12,KC,23,KC,FLAT
2023121009,3087,3,2,KC,34,KC,OUT
2023121009,1728,1,10,BUF,38,KC,SLANT
2023121009,1527,1,10,BUF,20,BUF,OUT
2023121009,2776,1,10,BUF,33,KC,OUT
2023121009,3444,2,8,BUF,10,KC,HITCH
2023121009,2657,1,10,KC,25,KC,HITCH
2023121009,371,1,10,KC,12,KC,FLAT
2023121009,4427,1,10,BUF,49,KC,HITCH
2023121009,2926,1,10,BUF,26,BUF,FLAT
2023121009,536,2,6,KC,49,BUF,SLANT
2023121009,3057,2,10,KC,26,KC,IN
2023121009,4208,1,10,KC,22,BUF,SCREEN
2023121009,4337,1,10,KC,25,KC,OUT
2023121009,2830,2,9,BUF,10,KC,OUT
2023121009,1395,3,12,BUF,39,KC,CORNER
2023121009,1072,4,1,KC,14,BUF,FLAT
2023121009,1817,1,25,BUF,41,KC,SLANT
2023121009,1372,2,12,BUF,39,KC,FLAT
2023121009,2031,1,10,BUF,25,BUF,ANGLE
2023121009,3175,2,10,KC,42,KC,IN
2023121009,3594,3,9,BUF,26,BUF,ANGLE
2023121009,2682,1,10,KC,40,KC,OUT
2023121009,1644,3,4,BUF,43,BUF,CORNER
2023121009,2109,1,10,BUF,43,BUF,SLANT
2023121009,299,2,9,KC,40,BUF,IN
2023121009,3571,2,9,BUF,26,BUF,CROSS
2023121009,3152,1,10,KC,42,KC,IN
2023121009,2855,3,3,BUF,4,KC,POST
2023121009,1877,3,1,BUF,17,KC,FLAT
2023121009,2502,1,20,KC,26,BUF,HITCH
2023121009,2331,1,10,BUF,25,BUF,POST
2023121009,3022,1,10,KC,26,KC,FLAT
2023121009,106,1,10,KC,37,KC,HITCH
2023121009,1272,2,18,KC,22,KC,POST
2023121009,3234,2,10,KC,48,BUF,HITCH
2023121009,153,1,10,BUF,49,KC,CROSS
2023121009,2079,3,5,BUF,30,BUF,ANGLE
2023121009,1320,1,10,KC,45,KC,CORNER
2023121009,2973,3,3,BUF,33,BUF,SLANT
2023121009,1612,2,15,BUF,32,BUF,OUT
2023121009,4362,2,3,KC,32,KC,GO
2023121009,942,2,10,,50,BUF,WHEEL
2023121009,77,2,5,KC,30,KC,HITCH
2023121009,247,1,10,BUF,47,BUF,ANGLE
2023121009,644,2,8,KC,25,BUF,WHEEL
2023121009,4254,3,10,KC,22,BUF,IN
2023121009,2056,2,5,BUF,30,BUF,GO
2023121009,4037,3,6,BUF,35,BUF,CROSS
2023121009,1914,1,10,BUF,13,KC,POST
2023121009,2134,2,1,KC,48,BUF,CORNER
2023121009,1295,3,18,KC,22,KC,CROSS
2023121009,4231,2,10,KC,22,BUF,GO
2023121009,1937,2,10,BUF,13,KC,FLAT
2023121009,1703,2,5,BUF,47,KC,HITCH
2023121010,99,1,10,LAC,37,LAC,CROSS
2023121010,1991,2,1,,50,DEN,CROSS
2023121010,1241,1,10,DEN,45,DEN,GO
2023121010,322,3,3,DEN,6,LAC,POST
2023121010,2740,1,10,LAC,25,LAC,OUT
2023121010,4071,1,10,DEN,49,LAC,FLAT
2023121010,3258,1,10,LAC,49,LAC,OUT
2023121010,1966,1,10,DEN,41,DEN,OUT
2023121010,3945,3,1,LAC,10,DEN,CORNER
2023121010,297,2,12,DEN,15,LAC,IN
2023121010,2797,3,4,LAC,31,LAC,OUT
2023121010,3087,2,4,LAC,15,LAC,ANGLE
2023121010,1434,1,10,LAC,49,LAC,FLAT
2023121010,1536,3,16,DEN,43,LAC,FLAT
2023121010,1753,1,10,LAC,24,LAC,FLAT
2023121010,2036,1,10,LAC,45,DEN,CORNER
2023121010,3334,4,8,DEN,49,LAC,IN
2023121010,3281,2,10,LAC,49,LAC,OUT
2023121010,1783,2,7,LAC,27,LAC,HITCH
2023121010,1362,2,4,LAC,24,LAC,HITCH
2023121010,3582,1,3,DEN,3,LAC,FLAT
2023121010,4141,3,17,LAC,44,LAC,GO
2023121010,4016,1,10,LAC,16,LAC,OUT
2023121010,3112,1,10,LAC,24,LAC,SLANT
2023121010,3160,2,10,LAC,37,LAC,HITCH
2023121010,1459,2,7,DEN,48,LAC,IN
2023121010,1595,1,10,DEN,30,DEN,GO
2023121010,196,1,10,DEN,9,DEN,OUT
2023121010,3726,3,8,DEN,47,DEN,FLAT
2023121010,2456,2,7,LAC,40,LAC,HITCH
2023121010,390,1,10,DEN,19,DEN,SLANT
2023121010,710,1,10,LAC,25,LAC,HITCH
2023121010,437,1,10,DEN,31,DEN,CROSS
2023121010,2635,3,2,DEN,48,DEN,FLAT
2023121010,3773,2,7,LAC,41,DEN,FLAT
2023121010,3486,2,1,LAC,15,LAC,GO
2023121010,487,1,10,LAC,48,DEN,CROSS
2023121010,1941,2,7,DEN,33,DEN,FLAT
2023121010,1409,2,11,LAC,31,LAC,ANGLE
2023121010,2665,1,10,LAC,46,DEN,GO
2023121010,1104,2,10,LAC,27,LAC,IN
2023121010,4046,1,10,LAC,38,LAC,CROSS
2023121010,599,2,7,LAC,12,LAC,IN
2023121010,462,2,5,DEN,36,DEN,FLAT
2023121010,3228,4,4,LAC,43,LAC,OUT
2023121010,2107,2,5,LAC,5,DEN,CORNER
2023121010,3062,1,10,LAC,9,LAC,FLAT
2023121010,3137,1,10,LAC,37,LAC,OUT
2023121010,534,3,5,LAC,43,DEN,FLAT
2023121010,1911,1,10,DEN,30,DEN,FLAT
2023121010,1051,2,5,LAC,18,LAC,FLAT
2023121010,3311,3,8,DEN,49,LAC,CROSS
2023121010,3511,1,10,DEN,28,LAC,POST
2023121011,3976,1,10,PHI,42,PHI,HITCH
2023121011,3091,1,10,DAL,36,DAL,SLANT
2023121011,845,3,2,PHI,44,DAL,SLANT
2023121011,4006,1,10,DAL,47,PHI,SLANT
2023121011,4203,3,5,DAL,17,DAL,GO
2023121011,3342,1,10,PHI,25,PHI,SLANT
2023121011,2124,2,16,DAL,30,DAL,HITCH
2023121011,2721,2,9,DAL,38,DAL,GO
2023121011,2744,3,9,DAL,38,DAL,FLAT
2023121011,2074,2,7,DAL,28,DAL,HITCH
2023121011,292,3,2,PHI,13,DAL,IN
2023121011,598,3,16,PHI,49,PHI,POST
2023121011,1788,2,3,PHI,32,PHI,HITCH
2023121011,1637,2,1,PHI,1,DAL,OUT
2023121011,468,2,10,PHI,45,PHI,IN
2023121011,2275,1,1,PHI,1,DAL,GO
2023121011,3918,1,10,PHI,25,PHI,OUT
2023121011,2044,1,10,DAL,25,DAL,FLAT
2023121011,1315,3,5,DAL,34,PHI,GO
2023121011,2658,1,10,PHI,49,PHI,SLANT
2023121011,3503,3,11,DAL,33,PHI,IN
2023121011,3701,2,6,DAL,45,DAL,HITCH
2023121011,539,2,11,DAL,46,PHI,HITCH
2023121011,1035,1,20,PHI,42,DAL,OUT
2023121011,64,1,10,DAL,25,DAL,FLAT
2023121011,3780,2,7,PHI,42,DAL,FLAT
2023121011,4111,1,10,DAL,35,PHI,SLANT
2023121011,1290,2,14,DAL,43,PHI,HITCH
2023121011,1214,3,2,PHI,33,PHI,CORNER
2023121011,1403,2,7,DAL,28,DAL,GO
2023121011,1453,2,6,PHI,41,DAL,FLAT
2023121011,1884,2,11,DAL,42,PHI,GO
2023121011,1081,3,20,PHI,42,DAL,HITCH
2023121011,2305,2,1,PHI,1,DAL,SLANT
2023121011,3480,2,11,DAL,33,PHI,GO
2023121011,753,2,9,DAL,22,DAL,OUT
2023121011,3951,2,4,PHI,31,PHI,HITCH
2023121011,445,1,10,PHI,45,PHI,GO
2023121011,3595,2,7,DAL,32,DAL,CROSS
2023121011,728,1,15,DAL,16,DAL,IN
2023121011,3139,3,6,DAL,40,DAL,IN
2023121011,1058,2,20,PHI,42,DAL,SLANT
2023121011,3654,3,4,DAL,35,DAL,CROSS
2023121011,2228,2,6,PHI,31,DAL,POST
2023121011,3528,4,8,DAL,30,PHI,CROSS
2023121011,2857,3,6,PHI,31,PHI,IN
2023121011,3433,1,10,DAL,47,PHI,FLAT
2023121011,1909,1,10,DAL,18,PHI,FLAT
2023121011,262,2,10,PHI,21,DAL,FLAT
2023121011,239,1,10,PHI,21,DAL,OUT
2023121011,2922,1,10,DAL,45,DAL,CROSS
2023121011,2395,2,4,PHI,31,PHI,OUT
2023121011,2805,1,10,PHI,27,PHI,OUT
2023121011,776,3,9,DAL,22,DAL,OUT
2023121100,2915,2,15,TEN,43,TEN,GO
2023121100,3267,1,10,MIA,28,MIA,OUT
2023121100,2456,3,2,TEN,2,MIA,GO
2023121100,3680,1,10,MIA,32,MIA,FLAT
2023121100,2573,3,5,TEN,30,TEN,OUT
2023121100,1785,1,10,MIA,31,MIA,SCREEN
2023121100,3775,1,20,MIA,37,MIA,IN
2023121100,3341,1,5,TEN,44,MIA,CROSS
2023121100,4775,2,10,MIA,37,MIA,HITCH
2023121100,2734,2,4,MIA,15,MIA,GO
2023121100,3033,3,6,MIA,36,TEN,WHEEL
2023121100,3705,2,10,MIA,32,MIA,IN
2023121100,2263,1,10,TEN,49,MIA,HITCH
2023121100,297,1,10,TEN,33,MIA,SLANT
2023121100,738,1,10,MIA,30,MIA,HITCH
2023121100,791,2,16,MIA,37,MIA,SLANT
2023121100,1560,2,15,TEN,35,MIA,IN
2023121100,2100,2,10,MIA,10,TEN,SLANT
2023121100,994,1,10,TEN,14,TEN,CROSS
2023121100,4138,3,4,TEN,31,TEN,CROSS
2023121100,4334,1,3,MIA,3,TEN,HITCH
2023121100,2697,1,10,MIA,9,MIA,FLAT
2023121100,1068,2,5,TEN,30,TEN,OUT
2023121100,945,3,7,TEN,42,MIA,SLANT
2023121100,3366,1,10,TEN,31,MIA,CORNER
2023121100,474,2,11,TEN,6,TEN,POST
2023121100,2757,3,4,MIA,15,MIA,GO
2023121100,578,2,7,TEN,28,TEN,IN
2023121100,4506,1,10,TEN,36,TEN,CROSS
2023121100,2233,3,2,MIA,29,MIA,GO
2023121100,103,3,10,TEN,25,TEN,SLANT
2023121100,4299,2,2,MIA,26,TEN,CORNER
2023121100,4722,2,3,MIA,33,MIA,OUT
2023121100,2654,3,7,TEN,41,TEN,GO
2023121100,3581,3,11,TEN,45,TEN,SCREEN
2023121100,4752,1,10,MIA,37,MIA,FLAT
2023121100,190,2,10,MIA,28,MIA,POST
2023121100,2868,1,10,TEN,48,TEN,GO
2023121100,1839,2,7,MIA,34,MIA,HITCH
2023121100,4269,1,10,MIA,34,TEN,ANGLE
2023121100,3798,2,20,MIA,37,MIA,OUT
2023121100,2045,1,15,TEN,45,TEN,GO
2023121100,3163,3,5,MIA,5,TEN,SLANT
2023121100,1911,1,10,TEN,21,TEN,SLANT
2023121100,272,3,6,MIA,48,MIA,CORNER
2023121100,1862,3,7,MIA,34,MIA,IN
2023121100,1177,1,10,TEN,48,TEN,IN
2023121100,4697,1,10,MIA,26,MIA,CROSS
2023121100,4090,1,10,TEN,25,TEN,OUT
2023121100,1936,2,3,TEN,28,TEN,GO
2023121101,1602,3,6,NYG,44,NYG,CROSS
2023121101,4108,2,5,NYG,30,NYG,ANGLE
2023121101,2357,1,10,GB,31,NYG,SCREEN
2023121101,229,3,3,GB,43,GB,OUT
2023121101,3950,2,6,NYG,6,GB,IN
2023121101,116,1,10,GB,36,GB,FLAT
2023121101,2804,3,9,NYG,26,NYG,FLAT
2023121101,1306,3,5,GB,46,GB,OUT
2023121101,2528,2,7,GB,48,GB,FLAT
2023121101,1237,1,10,GB,25,GB,FLAT
2023121101,3561,2,6,NYG,37,GB,HITCH
2023121101,272,1,10,NYG,21,NYG,OUT
2023121101,815,4,1,GB,47,GB,FLAT
2023121101,2003,1,10,NYG,24,GB,FLAT
2023121101,2659,3,10,NYG,14,GB,CORNER
2023121101,3868,2,4,NYG,16,GB,GO
2023121101,2907,1,10,GB,36,NYG,GO
2023121101,845,1,10,GB,48,GB,ANGLE
2023121101,518,2,10,GB,7,GB,HITCH
2023121101,4137,1,10,NYG,37,NYG,HITCH
2023121101,4028,3,6,NYG,6,GB,OUT
2023121101,429,3,8,NYG,47,NYG,CORNER
2023121101,3531,1,10,NYG,41,GB,FLAT
2023121101,3201,1,10,NYG,42,GB,POST
2023121101,3843,1,10,NYG,22,GB,IN
2023121101,3420,2,10,NYG,35,NYG,HITCH
2023121101,686,3,11,GB,33,NYG,SCREEN
2023121101,2985,3,7,GB,8,NYG,POST
2023121101,1697,2,7,NYG,46,GB,GO
2023121101,3107,3,5,GB,30,GB,HITCH
2023121101,1956,1,10,NYG,44,GB,OUT
2023121101,2553,3,17,GB,38,GB,HITCH
2023121101,1833,2,6,GB,21,GB,HITCH
2023121101,4167,2,1,NYG,46,NYG,CORNER
2023121101,783,3,6,GB,42,GB,CROSS
2023121101,3586,1,10,NYG,30,GB,OUT
2023121101,2028,2,4,NYG,18,GB,OUT
2023121101,4083,1,10,NYG,25,NYG,HITCH
2023121101,3499,1,10,GB,16,GB,GO
2023121101,3898,3,4,NYG,16,GB,FLAT
2023121101,1100,2,10,NYG,39,NYG,POST
2023121101,1768,3,3,GB,49,NYG,FLAT
2023121101,2725,1,10,NYG,25,NYG,OUT
2023121101,3636,3,10,NYG,30,GB,GO
2023121101,3248,2,6,NYG,24,GB,FLAT
2023121101,543,3,5,GB,12,GB,IN
2023121101,1520,1,10,NYG,40,NYG,OUT
2023121400,1879,3,2,LV,43,LV,SLANT
2023121400,2967,3,5,LV,27,LV,OUT
2023121400,1622,2,7,LAC,11,LV,FLAT
2023121400,365,2,6,LAC,38,LV,POST
2023121400,3746,1,10,LV,23,LV,HITCH
2023121400,2806,1,10,LAC,10,LAC,FLAT
2023121400,3235,3,4,LAC,49,LAC,HITCH
2023121400,4092,3,3,LV,6,LAC,HITCH
2023121400,1245,3,10,LV,18,LV,ANGLE
2023121400,2596,2,3,LAC,3,LV,OUT
2023121400,918,3,1,LAC,22,LV,GO
2023121400,2147,1,10,LAC,49,LV,HITCH
2023121400,2546,1,10,LAC,18,LV,SCREEN
2023121400,2571,1,8,LAC,8,LV,OUT
2023121400,260,2,10,LV,46,LV,HITCH
2023121400,1904,1,10,LAC,33,LV,HITCH
2023121400,708,1,10,LAC,30,LV,CROSS
2023121400,2467,1,10,LAC,38,LV,HITCH
2023121400,3655,2,10,LV,38,LAC,CROSS
2023121400,2420,2,6,LV,29,LV,IN
2023121400,1480,1,10,LV,30,LV,CROSS
2023121400,390,1,10,LAC,14,LV,OUT
2023121400,237,1,10,LV,46,LV,OUT
2023121400,3585,1,10,,50,LAC,SCREEN
2023121400,1028,1,20,LAC,17,LAC,HITCH
2023121400,3037,3,8,LV,34,LV,ANGLE
2023121400,1354,2,4,LAC,27,LAC,HITCH
2023121400,3494,3,4,LAC,31,LAC,CROSS
2023121400,110,3,3,LAC,36,LAC,HITCH
2023121400,660,2,8,LAC,40,LV,GO
2023121400,3771,2,3,LV,30,LV,OUT
2023121400,2197,1,10,LAC,34,LV,CROSS
2023121400,436,3,10,LAC,14,LV,HITCH
2023121400,192,2,2,LV,40,LV,GO
2023121400,2172,2,1,LAC,40,LV,FLAT
2023121400,683,3,8,LAC,40,LV,HITCH
2023121400,3115,2,5,LAC,25,LAC,HITCH
2023121400,2664,1,10,LAC,21,LAC,GO
2023121400,551,1,10,LAC,35,LAC,SCREEN
2023121400,3210,2,10,LAC,43,LAC,FLAT
2023121400,2860,3,4,LAC,16,LAC,FLAT
2023121400,1093,1,10,LAC,38,LAC,CROSS
2023121400,1751,2,22,LAC,13,LAC,GO
2023121400,2490,2,10,LAC,38,LV,OUT
2023121400,3901,3,5,,50,LAC,HITCH
2023121400,2007,1,10,LAC,25,LAC,FLAT
2023121400,1408,2,7,LAC,36,LAC,CROSS
2023121400,3187,1,10,LAC,43,LAC,GO
2023121400,1854,2,7,LV,38,LV,OUT
2023121400,3680,1,10,LV,13,LAC,GO
2023121400,2274,1,10,LAC,20,LV,POST
2023121400,871,1,15,LAC,36,LV,HITCH
2023121709,3472,1,10,ATL,25,CAR,OUT
2023121709,3281,2,9,CAR,6,CAR,CORNER
2023121709,1201,1,10,ATL,42,ATL,FLAT
2023121709,3072,2,12,CAR,40,ATL,GO
2023121709,2118,4,7,ATL,36,CAR,SLANT
2023121709,2997,2,7,ATL,49,ATL,OUT
2023121709,2202,2,9,ATL,31,ATL,CORNER
2023121709,1832,1,10,ATL,10,CAR,FLAT
2023121709,1320,3,7,CAR,42,ATL,GO
2023121709,2225,3,9,ATL,31,ATL,CORNER
2023121709,2686,2,10,ATL,20,ATL,FLAT
2023121709,84,2,8,ATL,25,ATL,ANGLE
2023121709,1747,2,16,ATL,49,CAR,HITCH
2023121709,468,3,11,ATL,33,ATL,FLAT
2023121709,2868,3,4,ATL,7,CAR,SLANT
2023121709,175,1,10,ATL,49,ATL,CROSS
2023121709,1093,2,11,CAR,30,CAR,FLAT
2023121709,348,2,10,ATL,42,CAR,SLANT
2023121709,594,3,4,CAR,43,CAR,OUT
2023121709,1263,1,10,CAR,45,ATL,FLAT
2023121709,3395,3,3,CAR,37,CAR,CORNER
2023121709,3020,3,7,ATL,49,ATL,OUT
2023121709,1777,3,3,ATL,36,CAR,GO
2023121709,3546,1,10,ATL,15,CAR,FLAT
2023121709,534,1,10,CAR,37,CAR,OUT
2023121709,2769,2,7,ATL,21,CAR,SCREEN
2023121709,2093,3,20,ATL,49,CAR,FLAT
2023121709,2616,3,18,ATL,48,CAR,GO
2023121709,1440,3,6,CAR,12,CAR,OUT
2023121709,3178,3,3,CAR,21,ATL,FLAT
2023121709,1233,2,7,ATL,45,ATL,OUT
2023121709,1807,1,10,ATL,26,CAR,GO
2023121709,1489,1,10,ATL,37,ATL,CROSS
2023121709,2282,2,13,CAR,48,ATL,FLAT
2023121709,1669,3,7,CAR,43,CAR,OUT
2023121600,1397,3,8,CIN,25,MIN,SLANT
2023121600,3245,1,10,MIN,19,CIN,CROSS
2023121600,2972,2,8,MIN,27,MIN,POST
2023121600,2428,2,7,CIN,40,CIN,OUT
2023121600,3028,3,13,MIN,22,MIN,HITCH
2023121600,2798,1,10,MIN,45,CIN,HITCH
2023121600,1245,2,7,MIN,31,MIN,CROSS
2023121600,4217,1,10,MIN,37,MIN,IN
2023121600,599,3,1,CIN,17,MIN,FLAT
2023121600,1049,3,15,CIN,44,CIN,GO
2023121600,3400,1,10,MIN,25,MIN,IN
2023121600,2748,3,1,CIN,34,CIN,FLAT
2023121600,2773,1,10,CIN,41,CIN,GO
2023121600,3689,2,6,CIN,42,CIN,FLAT
2023121600,2723,2,4,CIN,31,CIN,FLAT
2023121600,2628,3,4,CIN,21,MIN,IN
2023121600,690,1,10,CIN,25,CIN,OUT
2023121600,1910,2,10,CIN,30,CIN,GO
2023121600,821,2,7,MIN,22,MIN,ANGLE
2023121600,3079,1,10,CIN,37,CIN,FLAT
2023121600,4362,2,9,CIN,43,CIN,CROSS
2023121600,2188,2,6,CIN,49,MIN,OUT
2023121600,202,2,6,MIN,46,CIN,GO
2023121600,3639,1,10,CIN,25,CIN,IN
2023121600,2527,2,5,CIN,34,MIN,OUT
2023121600,3582,1,1,CIN,1,MIN,CROSS
2023121600,1544,3,3,CIN,24,CIN,HITCH
2023121600,1352,1,10,CIN,27,MIN,CROSS
2023121600,1280,1,10,MIN,43,MIN,CROSS
2023121600,3821,3,3,MIN,26,CIN,SCREEN
2023121600,1148,2,9,MIN,17,MIN,HITCH
2023121600,2893,1,10,MIN,13,CIN,CORNER
2023121600,266,2,6,MIN,17,CIN,FLAT
2023121600,2848,2,8,MIN,29,CIN,IN
2023121600,2477,2,6,MIN,47,MIN,OUT
2023121600,130,2,11,CIN,37,CIN,FLAT
2023121600,439,1,10,MIN,36,MIN,IN
2023121600,1327,2,2,CIN,30,MIN,FLAT
2023121600,3664,1,10,CIN,38,CIN,SCREEN
2023121600,1783,1,10,CIN,25,MIN,HITCH
2023121600,3741,2,7,MIN,46,CIN,IN
2023121600,1713,2,4,MIN,40,MIN,POST
2023121600,2136,2,7,MIN,35,MIN,OUT
2023121600,3138,1,10,MIN,46,CIN,IN
2023121600,4168,3,18,CIN,17,CIN,HITCH
2023121600,1683,1,10,MIN,34,MIN,OUT
2023121600,508,1,10,CIN,36,MIN,HITCH
2023121600,2258,3,8,CIN,37,MIN,CROSS
2023121600,3220,3,21,MIN,43,CIN,IN
2023121600,962,1,10,CIN,49,CIN,FLAT
2023121600,4385,3,9,CIN,43,CIN,IN
2023121600,3508,1,10,CIN,44,MIN,OUT
2023121600,1195,3,14,MIN,12,MIN,SLANT
2023121600,177,1,10,,50,CIN,IN
2023121600,2603,2,6,CIN,23,MIN,FLAT
2023121600,1466,3,9,CIN,14,MIN,CROSS
2023121600,4264,2,9,,50,MIN,HITCH
2023121600,2398,1,10,CIN,37,CIN,SCREEN
2023121710,4562,3,15,CLE,47,CLE,CROSS
2023121710,1453,3,5,CLE,5,CHI,OUT
2023121710,2225,2,11,CHI,26,CHI,IN
2023121710,1892,2,13,CHI,22,CHI,HITCH
2023121710,3733,3,13,CHI,18,CLE,CROSS
2023121710,3275,1,10,CLE,49,CLE,FLAT
2023121710,2317,1,10,CLE,43,CHI,FLAT
2023121710,2190,1,10,CHI,27,CHI,SCREEN
2023121710,3298,2,10,CLE,49,CLE,FLAT
2023121710,3373,1,10,CHI,20,CLE,GO
2023121710,4297,2,4,CLE,49,CLE,CROSS
2023121710,1430,2,5,CLE,5,CHI,OUT
2023121710,1755,1,10,CHI,14,CLE,CROSS
2023121710,584,1,13,CLE,34,CLE,HITCH
2023121710,2756,3,4,CLE,31,CLE,CROSS
2023121710,2420,3,4,CLE,37,CHI,SLANT
2023121710,1084,1,15,CHI,35,CHI,GO
2023121710,774,3,2,CHI,27,CHI,GO
2023121710,1574,1,10,CLE,28,CLE,ANGLE
2023121710,3061,1,10,CLE,25,CLE,FLAT
2023121710,1917,3,4,CHI,31,CHI,IN
2023121710,1549,2,7,CLE,19,CLE,HITCH
2023121710,998,3,8,CLE,21,CLE,OUT
2023121710,2970,2,11,CLE,27,CHI,HITCH
2023121710,2287,2,4,CLE,48,CHI,OUT
2023121710,300,3,13,CHI,13,CHI,SCREEN
2023121710,2342,2,9,CLE,42,CHI,OUT
2023121710,3710,2,13,CHI,18,CLE,HITCH
2023121710,4179,2,8,CLE,22,CLE,HITCH
2023121710,2856,1,10,CHI,47,CHI,FLAT
2023121710,3400,1,10,CHI,35,CHI,OUT
2023121710,1806,2,2,CHI,2,CLE,OUT
2023121710,1976,1,10,CLE,28,CLE,IN
2023121710,2623,1,10,CLE,40,CLE,HITCH
2023121710,3504,2,8,CLE,40,CHI,HITCH
2023121710,1599,2,7,CLE,31,CLE,HITCH
2023121710,3930,3,17,CLE,18,CLE,FLAT
2023121710,3622,1,15,CLE,28,CLE,POST
2023121710,2067,2,15,CLE,34,CLE,HITCH
2023121710,1622,3,7,CLE,31,CLE,POST
2023121710,374,2,1,CHI,46,CLE,GO
2023121710,2908,1,10,CLE,41,CHI,FLAT
2023121710,100,3,4,CLE,31,CLE,SLANT
2023121710,4262,1,10,CLE,43,CLE,FLAT
2023121710,1657,1,10,CHI,27,CLE,HITCH
2023121710,4748,2,10,CHI,25,CHI,OUT
2023121710,2250,1,10,CHI,46,CHI,SCREEN
2023121710,206,3,8,CLE,44,CLE,CROSS
2023121710,4399,3,15,CHI,20,CHI,FLAT
2023121710,4450,1,10,CLE,21,CLE,CORNER
2023121710,721,1,10,CHI,19,CHI,OUT
2023121710,149,1,5,CLE,47,CLE,FLAT
2023121710,2001,1,10,CLE,39,CLE,HITCH
2023121710,3250,1,10,CLE,30,CLE,SLANT
2023121710,3647,1,10,CHI,15,CLE,HITCH
2023121710,248,1,10,CHI,16,CHI,GO
2023121710,2995,3,7,CLE,23,CHI,GO
2023121710,4514,1,15,CLE,47,CLE,POST
2023121710,1244,2,8,CLE,11,CLE,GO
2023121710,935,1,10,CLE,19,CLE,HITCH
2023121710,3084,2,10,CLE,25,CLE,POST
2023121602,3542,1,10,DEN,38,DEN,ANGLE
2023121602,1294,1,10,DET,39,DET,GO
2023121602,2678,1,10,DEN,25,DEN,HITCH
